timestamp,device_id,temp_c,motion,battery,data_quality_status
2026-07-12 15:03:50,SN-9982,28.8,false,85.0,Clean
2026-07-12 15:03:50,SN-9983,28.5,false,91.0,Clean
2026-07-12 15:03:50,SN-9984,30.2,false,73.0,Clean
2026-07-12 15:03:50,SN-9985,27.8,false,78.0,Clean
2026-07-12 15:03:50,SN-9986,30.8,true,66.0,Clean
2026-07-12 15:04:00,SN-9982,29.2,false,85.0,Clean
2026-07-12 15:04:00,SN-9983,,true,91.0,Warning: Missing or Outlier Data
2026-07-12 15:04:00,SN-9984,29.8,true,73.0,Clean
2026-07-12 15:04:00,SN-9985,27.7,false,78.0,Clean
2026-07-12 15:04:00,SN-9986,30.8,true,66.0,Clean
2026-07-12 15:04:10,SN-9982,29.2,true,85.0,Clean
2026-07-12 15:04:10,SN-9983,28.6,true,91.0,Clean
2026-07-12 15:04:10,SN-9984,30.0,false,73.0,Clean
2026-07-12 15:04:10,SN-9985,27.7,false,78.0,Clean
2026-07-12 15:04:10,SN-9986,30.8,true,66.0,Clean
2026-07-12 15:04:20,SN-9982,29.3,true,85.0,Clean
2026-07-12 15:04:20,SN-9983,28.8,true,91.0,Clean
2026-07-12 15:04:20,SN-9984,30.2,true,73.0,Clean
2026-07-12 15:04:20,SN-9985,27.7,false,78.0,Clean
2026-07-12 15:04:20,SN-9986,30.5,false,66.0,Clean
2026-07-12 15:04:30,SN-9982,29.0,true,85.0,Clean
2026-07-12 15:04:30,SN-9983,28.9,true,91.0,Clean
2026-07-12 15:04:30,SN-9984,30.1,true,73.0,Clean
2026-07-12 15:04:30,SN-9985,27.9,true,78.0,Clean
2026-07-12 15:04:30,SN-9986,30.6,true,66.0,Clean
2026-07-12 15:04:40,SN-9982,29.2,true,85.0,Clean
2026-07-12 15:04:40,SN-9983,28.7,true,91.0,Clean
2026-07-12 15:04:40,SN-9984,30.0,true,73.0,Clean
2026-07-12 15:04:40,SN-9985,27.8,true,78.0,Clean
2026-07-12 15:04:40,SN-9986,30.9,false,66.0,Clean
2026-07-12 15:04:50,SN-9982,29.4,false,85.0,Clean
2026-07-12 15:04:50,SN-9983,28.5,true,91.0,Clean
2026-07-12 15:04:50,SN-9984,29.9,true,73.0,Clean
2026-07-12 15:04:50,SN-9985,27.7,false,78.0,Clean
2026-07-12 15:04:50,SN-9986,30.7,true,66.0,Clean
2026-07-12 15:05:00,SN-9982,29.1,false,85.0,Clean
2026-07-12 15:05:00,SN-9983,28.8,false,91.0,Clean
2026-07-12 15:05:00,SN-9984,30.0,true,73.0,Clean
2026-07-12 15:05:00,SN-9985,27.7,false,78.0,Clean
2026-07-12 15:05:00,SN-9986,30.5,true,66.0,Clean
